Kepler-363 d,Kepler-363,
Kepler-37 b,Kepler-37,0.098
Kepler-37 c,Kepler-37,0.099
Kepler-37 d,Kepler-37,0.1
Kepler-37 e,Kepler-37,
Kepler-372 b,Kepler-372,
Kepler-372 c,Kepler-372,
Kepler-372 d,Kepler-372,
Kepler-374 b,Kepler-374,
Kepler-374 c,Kepler-374,
Kepler-374 d,Kepler-374,
Kepler-381 b,Kepler-381,
Kepler-381 c,Kepler-381,
Kepler-381 d,Kepler-381,
Kepler-385 b,Kepler-385,
Kepler-385 c,Kepler-385,
Kepler-385 d,Kepler-385,
Kepler-394 b,Kepler-394,
Kepler-394 c,Kepler-394,
Kepler-394 d,Kepler-394,
Kepler-398 b,Kepler-398,
Kepler-398 c,Kepler-398,
Kepler-398 d,Kepler-398,
Kepler-399 b,Kepler-399,
Kepler-399 c,Kepler-399,
Kepler-399 d,Kepler-399,
Kepler-401 b,Kepler-401,
Kepler-401 c,Kepler-401,
Kepler-401 d,Kepler-401,
Kepler-402 b,Kepler-402,
Kepler-402 c,Kepler-402,
Kepler-402 d,Kepler-402,
Kepler-402 e,Kepler-402,
Kepler-403 b,Kepler-403,
Kepler-403 c,Kepler-403,
Kepler-403 d,Kepler-403,
Kepler-411 b,Kepler-411,0.146
Kepler-411 c,Kepler-411,0.108
Kepler-411 d,Kepler-411,0.128
Kepler-411 e,Kepler-411,0.016
Kepler-416 b,Kepler-416,
Kepler-416 c,Kepler-416,
Kepler-42 b,Kepler-42,
Kepler-42 c,Kepler-42,
Kepler-42 d,Kepler-42,
Kepler-431 b,Kepler-431,
Kepler-431 c,Kepler-431,
Kepler-431 d,Kepler-431,
Kepler-444 b,Kepler-444,0.16
Kepler-444 c,Kepler-444,0.31
Kepler-444 d,Kepler-444,0.18
Kepler-444 e,Kepler-444,0.1
Kepler-444 f,Kepler-444,0.29
Kepler-445 b,Kepler-445,0
Kepler-445 c,Kepler-445,0
Kepler-445 d,Kepler-445,0
Kepler-446 b,Kepler-446,0
Kepler-446 c,Kepler-446,0
Kepler-446 d,Kepler-446,0
Kepler-450 b,Kepler-450,0.02
Kepler-450 c,Kepler-450,0.02
Kepler-450 d,Kepler-450,0.14
Kepler-451 c,2MASS J19383260+4603591,0.29
Kepler-451 d,2MASS J19383260+4603591,0
Kepler-454 b,Kepler-454,0.32
Kepler-454 c,Kepler-454,0.0053
Kepler-454 d,Kepler-454,0.089
Kepler-457 d,KOI-7892,
Kepler-46 b,Kepler-46,0.01
Kepler-46 c,Kepler-46,0.0146
Kepler-46 d,Kepler-46,
Kepler-47 b,Kepler-47,0.021
Kepler-47 c,Kepler-47,0.044
Kepler-47 d,Kepler-47,0.024
Kepler-48 b,Kepler-48,
Kepler-48 c,Kepler-48,
Kepler-48 d,Kepler-48,
Kepler-48 e,Kepler-48,
Kepler-487 b,Kepler-487,
Kepler-487 c,Kepler-487,
Kepler-487 d,Kepler-487,
Kepler-49 b,Kepler-49,
Kepler-49 c,Kepler-49,
Kepler-49 d,Kepler-49,
Kepler-49 e,Kepler-49,
Kepler-51 b,Kepler-51,0.04
Kepler-51 c,Kepler-51,0.014
Kepler-51 d,Kepler-51,0.008
Kepler-52 b,Kepler-52,
Kepler-52 c,Kepler-52,
Kepler-52 d,Kepler-52,
Kepler-529 b,Kepler-529,
Kepler-529 c,Kepler-529,
Kepler-529 d,Kepler-529,
Kepler-53 b,Kepler-53,
Kepler-53 c,Kepler-53,
Kepler-53 d,Kepler-53,
Kepler-54 b,Kepler-54,
Kepler-54 c,Kepler-54,
Kepler-54 d,Kepler-54,
Kepler-549 b,Kepler-549,
Kepler-549 c,Kepler-549,
Kepler-55 b,Kepler-55,
Kepler-55 c,Kepler-55,
Kepler-55 d,Kepler-55,
Kepler-55 e,Kepler-55,
Kepler-55 f,Kepler-55,
Kepler-56 b,Kepler-56,
Kepler-56 c,Kepler-56,
Kepler-56 d,Kepler-56,0.2
Kepler-58 b,Kepler-58,
Kepler-58 c,Kepler-58,
Kepler-58 d,Kepler-58,
Kepler-60 b,Kepler-60,
Kepler-60 c,Kepler-60,
Kepler-60 d,Kepler-60,
Kepler-603 b,Kepler-603,
Kepler-603 c,Kepler-603,
Kepler-603 d,Kepler-603,
Kepler-616 b,Kepler-616,
Kepler-616 c,Kepler-616,
Kepler-616 d,Kepler-616,
Kepler-619 b,Kepler-619,
Kepler-619 c,Kepler-619,
Kepler-62 b,Kepler-62,
Kepler-62 c,Kepler-62,
Kepler-62 d,Kepler-62,
Kepler-62 e,Kepler-62,
Kepler-62 f,Kepler-62,
Kepler-65 b,Kepler-65,
Kepler-65 c,Kepler-65,
Kepler-65 d,Kepler-65,
Kepler-65 e,Kepler-65,0.283
Kepler-68 b,Kepler-68,0.09
Kepler-68 c,Kepler-68,0.099
Kepler-68 d,Kepler-68,0.102
Kepler-68 e,Kepler-68,0.33
Kepler-758 b,Kepler-758,
Kepler-758 c,Kepler-758,
Kepler-758 d,Kepler-758,
Kepler-758 e,Kepler-758,
Kepler-763 b,Kepler-763,
Kepler-770 b,Kepler-770,
Kepler-770 c,Kepler-770,
Kepler-770 d,Kepler-770,
Kepler-79 b,Kepler-79,0.015
Kepler-79 c,Kepler-79,0.03
Kepler-79 d,Kepler-79,0.025
Kepler-79 e,Kepler-79,0.012
Kepler-80 b,Kepler-80,
Kepler-80 c,Kepler-80,
Kepler-80 d,Kepler-80,
Kepler-80 e,Kepler-80,
Kepler-80 f,Kepler-80,
Kepler-80 g,Kepler-80,
Kepler-81 b,Kepler-81,
Kepler-81 c,Kepler-81,
Kepler-81 d,Kepler-81,
Kepler-82 b,Kepler-82,0.0033
Kepler-82 c,Kepler-82,0.007
Kepler-82 d,Kepler-82,
Kepler-82 e,Kepler-82,
Kepler-82 f,Kepler-82,0.0014
Kepler-83 b,Kepler-83,
Kepler-83 c,Kepler-83,
Kepler-83 d,Kepler-83,
Kepler-84 b,Kepler-84,
Kepler-84 c,Kepler-84,
Kepler-84 d,Kepler-84,
Kepler-84 e,Kepler-84,
Kepler-84 f,Kepler-84,
Kepler-85 b,Kepler-85,
Kepler-85 c,Kepler-85,
Kepler-85 d,Kepler-85,
Kepler-85 e,Kepler-85,
Kepler-88 d,KOI-142,0.41
Kepler-9 b,Kepler-9,0.0609
Kepler-9 c,Kepler-9,0.06691
Kepler-9 d,Kepler-9,
Kepler-90 i,KOI-351,
Kepler-92 b,Kepler-92,
Kepler-92 c,Kepler-92,
Kepler-92 d,Kepler-92,0.07
Kepler-968 b,Kepler-968,
Kepler-968 c,Kepler-968,
L 98-59 b,L 98-59,0.103
L 98-59 c,L 98-59,0
L 98-59 d,L 98-59,0
L 98-59 e,L 98-59,0.128
LP 791-18 b,LP 791-18,
LP 791-18 c,LP 791-18,0.00008
LP 791-18 d,LP 791-18,0.0015
PSR B1257+12 b,PSR B1257+12,0
PSR B1257+12 c,PSR B1257+12,0.0186
PSR B1257+12 d,PSR B1257+12,
TOI-1136 b,TOI-1136,0.031
TOI-1136 c,TOI-1136,0.117
TOI-1136 d,TOI-1136,0.016
TOI-1136 e,TOI-1136,0.057
TOI-1136 f,TOI-1136,0.012
TOI-1136 g,TOI-1136,0.036
TOI-1246 b,TOI-1246,
TOI-1246 c,TOI-1246,
TOI-1246 d,TOI-1246,
TOI-1246 e,TOI-1246,
TOI-125 b,TOI-125,0.194
TOI-125 c,TOI-125,0.066
TOI-125 d,TOI-125,0.168
TOI-1260 b,TOI-1260,0
TOI-1260 c,TOI-1260,0
TOI-1260 d,TOI-1260,0
TOI-1749 b,TOI-1749,0.14
TOI-1749 c,TOI-1749,0.019
TOI-1749 d,TOI-1749,0.062
TOI-178 b,TOI-178,
TOI-178 c,TOI-178,
TOI-178 d,TOI-178,
TOI-178 e,TOI-178,
TOI-178 f,TOI-178,
TOI-178 g,TOI-178,
TOI-2076 b,TOI-2076,
TOI-2076 c,TOI-2076,
TOI-2076 d,TOI-2076,
TOI-270 b,TOI-270,0.034
TOI-270 c,TOI-270,0.027
TOI-270 d,TOI-270,0.032
TOI-4010 b,TOI-4010,0.03
TOI-4010 c,TOI-4010,0.03
TOI-4010 d,TOI-4010,0.07
TOI-4010 e,TOI-4010,0.26
TOI-411 b,HD 22946,
TOI-411 c,HD 22946,
TOI-431 b,TOI-431,0
TOI-431 c,TOI-431,0
TOI-431 d,TOI-431,0
TOI-451 b,TOI-451,0
TOI-451 c,TOI-451,0
TOI-451 d,TOI-451,0
TOI-500 b,TOI-500,0.063
TOI-500 c,TOI-500,0.072
TOI-500 d,TOI-500,0.016
TOI-500 e,TOI-500,0.073
TOI-561 b,TOI-561,0
TOI-561 c,TOI-561,0.03
TOI-561 d,TOI-561,0.122
TOI-561 e,TOI-561,0.079
TOI-700 b,TOI-700,0.075
TOI-700 c,TOI-700,0.068
TOI-700 d,TOI-700,0.042
TOI-700 e,TOI-700,0.059
TOI-712 b,TOI-712,0.54
TOI-712 c,TOI-712,0.089
TOI-712 d,TOI-712,0.073
TRAPPIST-1 b,TRAPPIST-1,
TRAPPIST-1 c,TRAPPIST-1,
TRAPPIST-1 d,TRAPPIST-1,
TRAPPIST-1 e,TRAPPIST-1,
TRAPPIST-1 f,TRAPPIST-1,
TRAPPIST-1 g,TRAPPIST-1,
TRAPPIST-1 h,TRAPPIST-1,
V1298 Tau b,V1298 Tau,0.29
V1298 Tau c,V1298 Tau,0.43
V1298 Tau d,V1298 Tau,0.21
V1298 Tau e,V1298 Tau,0.57
WASP-47 b,WASP-47,
WASP-47 c,WASP-47,0.295
WASP-47 d,WASP-47,0.01
WASP-47 e,WASP-47,
Wolf 1061 b,Wolf 1061,0.15
Wolf 1061 c,Wolf 1061,0.11
Wolf 1061 d,Wolf 1061,0.55
XO-2 N b,XO-2 N,
XO-2 S b,XO-2 S,0.18
XO-2 S c,XO-2 S,0.1528
YZ Cet b,YZ Cet,0.06
YZ Cet c,YZ Cet,0
YZ Cet d,YZ Cet,0.07
pi Men c,HD 39091,0.077
pi Men d,HD 39091,0.22
rho CrB b,rho CrB,0.038
rho CrB c,rho CrB,0.096
rho CrB d,rho CrB,0
rho CrB e,rho CrB,0.126
tau Cet e,tau Cet,0.18
tau Cet f,tau Cet,0.16
tau Cet g,tau Cet,0.06
tau Cet h,tau Cet,0.23
ups And b,ups And,0.0215
ups And c,ups And,0.2596
ups And d,ups And,0.2987
