Kepler-296 e,Kepler-296,34.14211
Kepler-296 f,Kepler-296,63.33627
Kepler-297 b,Kepler-297,38.871826
Kepler-297 c,Kepler-297,74.920137
Kepler-298 b,Kepler-298,10.475464
Kepler-298 c,Kepler-298,22.92881
Kepler-298 d,Kepler-298,77.473633
Kepler-299 b,Kepler-299,2.927128
Kepler-299 c,Kepler-299,6.885875
Kepler-299 d,Kepler-299,15.054786
Kepler-299 e,Kepler-299,38.285489
Kepler-30 b,Kepler-30,29.33434
Kepler-30 c,Kepler-30,60.323105
Kepler-30 d,Kepler-30,143.34394
Kepler-301 b,Kepler-301,2.508553
Kepler-301 c,Kepler-301,5.419026
Kepler-301 d,Kepler-301,13.751243
Kepler-304 b,Kepler-304,3.295709
Kepler-304 c,Kepler-304,5.315946
Kepler-304 d,Kepler-304,9.653471
Kepler-304 e,Kepler-304,1.49914695
Kepler-305 b,Kepler-305,5.487
Kepler-305 c,Kepler-305,8.291
Kepler-305 d,Kepler-305,16.738661
Kepler-305 e,Kepler-305,3.20538
Kepler-306 b,Kepler-306,4.646186
Kepler-306 c,Kepler-306,7.240193
Kepler-306 d,Kepler-306,17.326644
Kepler-306 e,Kepler-306,44.840975
Kepler-31 b,Kepler-31,20.8613
Kepler-31 c,Kepler-31,42.6318
Kepler-31 d,Kepler-31,87.6451
Kepler-310 b,Kepler-310,13.930698
Kepler-310 c,Kepler-310,56.47542
Kepler-310 d,Kepler-310,92.876125
Kepler-311 b,Kepler-311,9.176092
Kepler-311 c,Kepler-311,19.738286
Kepler-319 b,Kepler-319,4.362705
Kepler-319 c,Kepler-319,6.941357
Kepler-319 d,Kepler-319,31.781925
Kepler-32 b,Kepler-32,5.90124
Kepler-32 c,Kepler-32,8.7522
Kepler-32 d,Kepler-32,22.7802
Kepler-32 e,Kepler-32,2.896
Kepler-32 f,Kepler-32,0.74296
Kepler-324 b,Kepler-324,4.385315
Kepler-324 c,Kepler-324,51.805612
Kepler-324 e,Kepler-324,13.97939968
Kepler-325 b,Kepler-325,4.544439
Kepler-325 c,Kepler-325,12.762172
Kepler-325 d,Kepler-325,38.715185
Kepler-326 b,Kepler-326,2.248329
Kepler-326 c,Kepler-326,4.580358
Kepler-326 d,Kepler-326,6.766888
Kepler-327 b,Kepler-327,2.549575
Kepler-327 c,Kepler-327,5.212333
Kepler-327 d,Kepler-327,13.969457
Kepler-33 b,Kepler-33,5.66793
Kepler-33 c,Kepler-33,13.17562
Kepler-33 d,Kepler-33,21.77596
Kepler-33 e,Kepler-33,31.7844
Kepler-33 f,Kepler-33,41.02902
Kepler-331 b,Kepler-331,8.457496
Kepler-331 c,Kepler-331,17.28111
Kepler-331 d,Kepler-331,32.134328
Kepler-332 b,Kepler-332,7.626324
Kepler-332 c,Kepler-332,15.995622
Kepler-332 d,Kepler-332,34.21154
Kepler-334 b,Kepler-334,5.470319
Kepler-334 c,Kepler-334,12.758005
Kepler-334 d,Kepler-334,25.09849
Kepler-336 b,Kepler-336,2.024823
Kepler-336 c,Kepler-336,9.600001
Kepler-336 d,Kepler-336,20.678772
Kepler-338 b,Kepler-338,13.726976
Kepler-338 c,Kepler-338,24.310856
Kepler-338 d,Kepler-338,44.431014
Kepler-338 e,Kepler-338,9.341
Kepler-339 b,Kepler-339,4.977656
Kepler-339 c,Kepler-339,6.988055
Kepler-339 d,Kepler-339,10.558345
Kepler-341 b,Kepler-341,5.195528
Kepler-341 c,Kepler-341,8.01041
Kepler-341 d,Kepler-341,27.666313
Kepler-341 e,Kepler-341,42.473269
Kepler-342 b,Kepler-342,15.170318
Kepler-342 c,Kepler-342,26.234138
Kepler-342 d,Kepler-342,39.459357
Kepler-342 e,Kepler-342,1.64422461
Kepler-347 b,Kepler-347,12.79836
Kepler-347 c,Kepler-347,27.320871
Kepler-350 b,Kepler-350,11.189562
Kepler-350 c,Kepler-350,17.849
Kepler-350 d,Kepler-350,26.136
Kepler-351 b,Kepler-351,37.054919
Kepler-351 c,Kepler-351,57.24809
Kepler-351 d,Kepler-351,142.544247
Kepler-352 b,Kepler-352,10.05537
Kepler-352 c,Kepler-352,16.332995
Kepler-352 d,Kepler-352,6.88727999
Kepler-354 b,Kepler-354,5.47666
Kepler-354 c,Kepler-354,16.934402
Kepler-354 d,Kepler-354,24.209842
Kepler-357 b,Kepler-357,6.475434
Kepler-357 c,Kepler-357,16.85837
Kepler-357 d,Kepler-357,49.499875
Kepler-359 b,Kepler-359,25.563222
Kepler-359 c,Kepler-359,57.68802
Kepler-359 d,Kepler-359,77.095691
Kepler-363 b,Kepler-363,3.614568
Kepler-363 c,Kepler-363,7.542427
Kepler-363 d,Kepler-363,11.932125
Kepler-37 b,Kepler-37,13.36702
Kepler-37 c,Kepler-37,21.301848
Kepler-37 d,Kepler-37,39.7922622
Kepler-37 e,Kepler-37,51.196
Kepler-372 b,Kepler-372,6.849692
Kepler-372 c,Kepler-372,20.053763
Kepler-372 d,Kepler-372,30.092568
Kepler-374 b,Kepler-374,1.897806
Kepler-374 c,Kepler-374,3.282807
Kepler-374 d,Kepler-374,5.028219
Kepler-381 b,Kepler-381,5.629021
Kepler-381 c,Kepler-381,13.391635
Kepler-381 d,Kepler-381,8.25629997
Kepler-385 b,Kepler-385,10.043686
Kepler-385 c,Kepler-385,15.163161
Kepler-385 d,Kepler-385,56.4159
Kepler-394 b,Kepler-394,8.005013
Kepler-394 c,Kepler-394,12.130686
Kepler-394 d,Kepler-394,5.61358023
Kepler-398 b,Kepler-398,4.081423
Kepler-398 c,Kepler-398,11.419412
Kepler-398 d,Kepler-398,6.83437001
Kepler-399 b,Kepler-399,14.425281
Kepler-399 c,Kepler-399,26.67569
Kepler-399 d,Kepler-399,58.034616
Kepler-401 b,Kepler-401,14.383035
Kepler-401 c,Kepler-401,47.318218
Kepler-401 d,Kepler-401,184.256405
Kepler-402 b,Kepler-402,4.028751
Kepler-402 c,Kepler-402,6.124821
Kepler-402 d,Kepler-402,8.921099
Kepler-402 e,Kepler-402,11.242861
Kepler-403 b,Kepler-403,7.031462
Kepler-403 c,Kepler-403,54.280749
Kepler-403 d,Kepler-403,13.61159129
Kepler-411 b,Kepler-411,3.005156
Kepler-411 c,Kepler-411,7.834435
Kepler-411 d,Kepler-411,58.02035
Kepler-411 e,Kepler-411,31.509728
Kepler-416 b,Kepler-416,6.319
Kepler-416 c,Kepler-416,12.209
Kepler-42 b,Kepler-42,1.2137672
Kepler-42 c,Kepler-42,0.45328509
Kepler-42 d,Kepler-42,1.865169
Kepler-431 b,Kepler-431,6.803
Kepler-431 c,Kepler-431,8.703
Kepler-431 d,Kepler-431,11.922
Kepler-444 b,Kepler-444,3.6001053
Kepler-444 c,Kepler-444,4.5458841
Kepler-444 d,Kepler-444,6.189392
Kepler-444 e,Kepler-444,7.743493
Kepler-444 f,Kepler-444,9.740486
Kepler-445 b,Kepler-445,2.984151
Kepler-445 c,Kepler-445,4.871229
Kepler-445 d,Kepler-445,8.15275
Kepler-446 b,Kepler-446,1.565409
Kepler-446 c,Kepler-446,3.036179
Kepler-446 d,Kepler-446,5.148921
Kepler-450 b,Kepler-450,28.454851
Kepler-450 c,Kepler-450,15.413135
Kepler-450 d,Kepler-450,7.51464
Kepler-451 c,2MASS J19383260+4603591,1460
Kepler-451 d,2MASS J19383260+4603591,43
Kepler-454 b,Kepler-454,10.5737534
Kepler-454 c,Kepler-454,524.19
Kepler-454 d,Kepler-454,4073
Kepler-457 d,KOI-7892,10.6906004
Kepler-46 b,Kepler-46,33.60134
Kepler-46 c,Kepler-46,57.011
Kepler-46 d,Kepler-46,6.766589
Kepler-47 b,Kepler-47,49.4643
Kepler-47 c,Kepler-47,303.227
Kepler-47 d,Kepler-47,187.366
Kepler-48 b,Kepler-48,4.778
Kepler-48 c,Kepler-48,9.67395
Kepler-48 d,Kepler-48,42.8961
Kepler-48 e,Kepler-48,982
Kepler-487 b,Kepler-487,15.3587684
Kepler-487 c,Kepler-487,38.6519976
Kepler-487 d,Kepler-487,2.41839004
Kepler-49 b,Kepler-49,7.2037945
Kepler-49 c,Kepler-49,10.9129343
Kepler-49 d,Kepler-49,2.576549
Kepler-49 e,Kepler-49,18.596108
Kepler-51 b,Kepler-51,45.154
Kepler-51 c,Kepler-51,85.312
Kepler-51 d,Kepler-51,130.194
Kepler-52 b,Kepler-52,7.8773565
Kepler-52 c,Kepler-52,16.3850021
Kepler-52 d,Kepler-52,36.445171
Kepler-529 b,Kepler-529,1.98035766
Kepler-529 c,Kepler-529,12.8345022
Kepler-529 d,Kepler-529,35.86619949
Kepler-53 b,Kepler-53,18.6489525
Kepler-53 c,Kepler-53,38.5583038
Kepler-53 d,Kepler-53,9.751962
Kepler-54 b,Kepler-54,8.0109434
Kepler-54 c,Kepler-54,12.0717249
Kepler-54 d,Kepler-54,20.995694
Kepler-549 b,Kepler-549,42.9495649
Kepler-549 c,Kepler-549,117.040498
Kepler-55 b,Kepler-55,27.9481449
Kepler-55 c,Kepler-55,42.1516418
Kepler-55 d,Kepler-55,2.211099
Kepler-55 e,Kepler-55,4.617534
Kepler-55 f,Kepler-55,10.198545
Kepler-56 b,Kepler-56,10.5016
Kepler-56 c,Kepler-56,21.40239
Kepler-56 d,Kepler-56,1002
Kepler-58 b,Kepler-58,10.2184954
Kepler-58 c,Kepler-58,15.5741568
Kepler-58 d,Kepler-58,40.101371
Kepler-60 b,Kepler-60,7.1334
Kepler-60 c,Kepler-60,8.9187
Kepler-60 d,Kepler-60,11.8981
Kepler-603 b,Kepler-603,21.05358596
Kepler-603 c,Kepler-603,127.9075774
Kepler-603 d,Kepler-603,6.2171292
Kepler-616 b,Kepler-616,9.99761851
Kepler-616 c,Kepler-616,90.4113556
Kepler-616 d,Kepler-616,51.06740189
Kepler-619 b,Kepler-619,5.4042722
Kepler-619 c,Kepler-619,1.20846503
Kepler-62 b,Kepler-62,5.714932
Kepler-62 c,Kepler-62,12.4417
Kepler-62 d,Kepler-62,18.16406
Kepler-62 e,Kepler-62,122.3874
Kepler-62 f,Kepler-62,267.291
Kepler-65 b,Kepler-65,2.15491
Kepler-65 c,Kepler-65,5.859944
Kepler-65 d,Kepler-65,8.13123
Kepler-65 e,Kepler-65,258.8
Kepler-68 b,Kepler-68,5.39875259
Kepler-68 c,Kepler-68,9.605027
Kepler-68 d,Kepler-68,632.62
Kepler-68 e,Kepler-68,3455
Kepler-758 b,Kepler-758,12.1097104
Kepler-758 c,Kepler-758,4.75793986
Kepler-758 d,Kepler-758,20.4966197
Kepler-758 e,Kepler-758,8.1934719
Kepler-763 b,Kepler-763,1.19655156
Kepler-770 b,Kepler-770,18.92540274
Kepler-770 c,Kepler-770,1.47532231
Kepler-770 d,Kepler-770,4.15244722
Kepler-79 b,Kepler-79,13.4845
Kepler-79 c,Kepler-79,27.4029
Kepler-79 d,Kepler-79,52.0902
Kepler-79 e,Kepler-79,81.0659
Kepler-80 b,Kepler-80,7.05246
Kepler-80 c,Kepler-80,9.52355
Kepler-80 d,Kepler-80,3.07222
Kepler-80 e,Kepler-80,4.64489
Kepler-80 f,Kepler-80,0.9867873
Kepler-80 g,Kepler-80,14.64558
Kepler-81 b,Kepler-81,5.955
Kepler-81 c,Kepler-81,12.04
Kepler-81 d,Kepler-81,20.837846
Kepler-82 b,Kepler-82,26.44
Kepler-82 c,Kepler-82,51.54
Kepler-82 d,Kepler-82,2.382961
Kepler-82 e,Kepler-82,5.902206
Kepler-82 f,Kepler-82,75.732
Kepler-83 b,Kepler-83,9.77
Kepler-83 c,Kepler-83,20.09
Kepler-83 d,Kepler-83,5.169796
Kepler-84 b,Kepler-84,8.726
Kepler-84 c,Kepler-84,12.883
Kepler-84 d,Kepler-84,4.224537
Kepler-84 e,Kepler-84,27.434389
Kepler-84 f,Kepler-84,44.552169
Kepler-85 b,Kepler-85,8.306
Kepler-85 c,Kepler-85,12.513
Kepler-85 d,Kepler-85,17.91323
Kepler-85 e,Kepler-85,25.216751
Kepler-88 d,KOI-142,1403
Kepler-9 b,Kepler-9,19.23891
Kepler-9 c,Kepler-9,38.9853
Kepler-9 d,Kepler-9,1.592851
Kepler-90 i,KOI-351,14.44912
Kepler-92 b,Kepler-92,13.749
Kepler-92 c,Kepler-92,26.723
Kepler-92 d,Kepler-92,49.3568
Kepler-968 b,Kepler-968,3.69298373
Kepler-968 c,Kepler-968,5.70940492
L 98-59 b,L 98-59,2.2531136
L 98-59 c,L 98-59,3.6906745
L 98-59 d,L 98-59,7.450729
L 98-59 e,L 98-59,12.796
LP 791-18 b,LP 791-18,0.9479981
LP 791-18 c,LP 791-18,4.9899093
LP 791-18 d,LP 791-18,2.753436
PSR B1257+12 b,PSR B1257+12,25.262
PSR B1257+12 c,PSR B1257+12,66.5419
PSR B1257+12 d,PSR B1257+12,98.2114
TOI-1136 b,TOI-1136,4.17278
TOI-1136 c,TOI-1136,6.25725
TOI-1136 d,TOI-1136,12.51937
TOI-1136 e,TOI-1136,18.7992
TOI-1136 f,TOI-1136,26.3162
TOI-1136 g,TOI-1136,39.5387
TOI-1246 b,TOI-1246,4.30744
TOI-1246 c,TOI-1246,5.904144
TOI-1246 d,TOI-1246,18.6559
TOI-1246 e,TOI-1246,37.9216
TOI-125 b,TOI-125,4.65382
TOI-125 c,TOI-125,9.15059
TOI-125 d,TOI-125,19.98
TOI-1260 b,TOI-1260,3.127463
TOI-1260 c,TOI-1260,7.493134
TOI-1260 d,TOI-1260,16.608164
TOI-1749 b,TOI-1749,2.38839
TOI-1749 c,TOI-1749,4.4929
TOI-1749 d,TOI-1749,9.0497
TOI-178 b,TOI-178,1.914558
TOI-178 c,TOI-178,3.23845
TOI-178 d,TOI-178,6.5577
TOI-178 e,TOI-178,9.961881
TOI-178 f,TOI-178,15.231915
TOI-178 g,TOI-178,20.7095
TOI-2076 b,TOI-2076,10.35509
TOI-2076 c,TOI-2076,21.01538
TOI-2076 d,TOI-2076,35.12537
TOI-270 b,TOI-270,3.3601538
TOI-270 c,TOI-270,5.6605731
TOI-270 d,TOI-270,11.379573
TOI-4010 b,TOI-4010,1.348335
TOI-4010 c,TOI-4010,5.414654
TOI-4010 d,TOI-4010,14.70886
TOI-4010 e,TOI-4010,762
TOI-411 b,HD 22946,4.040295
TOI-411 c,HD 22946,9.573083
TOI-431 b,TOI-431,0.490047
TOI-431 c,TOI-431,4.8494
TOI-431 d,TOI-431,12.46103
TOI-451 b,TOI-451,1.858703
TOI-451 c,TOI-451,9.192522
TOI-451 d,TOI-451,16.364988
TOI-500 b,TOI-500,0.548177
TOI-500 c,TOI-500,6.6356
TOI-500 d,TOI-500,26.233
TOI-500 e,TOI-500,61.3
TOI-561 b,TOI-561,0.4465688
TOI-561 c,TOI-561,10.778831
TOI-561 d,TOI-561,25.7124
TOI-561 e,TOI-561,77.03
TOI-700 b,TOI-700,9.977219
TOI-700 c,TOI-700,16.051137
TOI-700 d,TOI-700,37.42396
TOI-700 e,TOI-700,27.80978
TOI-712 b,TOI-712,9.531361
TOI-712 c,TOI-712,51.69906
TOI-712 d,TOI-712,84.8396
TRAPPIST-1 b,TRAPPIST-1,1.510826
TRAPPIST-1 c,TRAPPIST-1,2.421937
TRAPPIST-1 d,TRAPPIST-1,4.049219
TRAPPIST-1 e,TRAPPIST-1,6.101013
TRAPPIST-1 f,TRAPPIST-1,9.20754
TRAPPIST-1 g,TRAPPIST-1,12.352446
TRAPPIST-1 h,TRAPPIST-1,18.772866
V1298 Tau b,V1298 Tau,24.1396
V1298 Tau c,V1298 Tau,8.24958
V1298 Tau d,V1298 Tau,12.4032
V1298 Tau e,V1298 Tau,60
WASP-47 b,WASP-47,4.1591492
WASP-47 c,WASP-47,588.8
WASP-47 d,WASP-47,9.03055
WASP-47 e,WASP-47,0.7895933
Wolf 1061 b,Wolf 1061,4.8869
Wolf 1061 c,Wolf 1061,17.8719
Wolf 1061 d,Wolf 1061,217.21
XO-2 N b,XO-2 N,2.61586178
XO-2 S b,XO-2 S,18.157
XO-2 S c,XO-2 S,120.8
YZ Cet b,YZ Cet,2.02087
YZ Cet c,YZ Cet,3.05989
YZ Cet d,YZ Cet,4.65626
pi Men c,HD 39091,6.26791
pi Men d,HD 39091,124.64
rho CrB b,rho CrB,39.8438
rho CrB c,rho CrB,102.19
rho CrB d,rho CrB,282.2
rho CrB e,rho CrB,12.949
tau Cet e,tau Cet,162.87
tau Cet f,tau Cet,636.13
tau Cet g,tau Cet,20
tau Cet h,tau Cet,49.41
ups And b,ups And,4.617033
ups And c,ups And,241.258
ups And d,ups And,1276.46
